ts,profile,equity
1775664849222,ideal,-4.18496156909883
1775664849222,good,-4.187053631470905
1775664849222,realistic,-4.190400931266225
1775664849222,bad,-4.198769180754525
1775664849222,ideal,-4.63516296637383
1775664849222,good,-4.637480084433405
1775664849222,realistic,-4.641187473328725
1775664849222,bad,-4.650455945567025
1775683098481,ideal,-6.28764295148487
1775683098481,good,-6.290786144322045
1775683098481,realistic,-6.295815252861525
1775683098481,bad,-6.308388024210225
1775683098481,ideal,-6.62523647748903
1775683098481,good,-6.628548433336605
1775683098481,realistic,-6.633847562692725
1775683098481,bad,-6.647095386083025
1775683098481,ideal,-7.07530229505351
1775683098481,good,-7.078839238812285
1775683098481,realistic,-7.084498348826325
1775683098481,bad,-7.098646123861425
1775683208978,ideal,-7.75967314725459
1775683208978,good,-7.763552208016065
1775683208978,realistic,-7.769758705234425
1775683208978,bad,-7.785274948280325
1775683208978,ideal,-9.80937434437236
1775683208978,good,-9.81427805080326
1775683208978,realistic,-9.8221239810927
1775683208978,bad,-9.8417388068163
1775683208978,ideal,-9.81658925871669
1775683208978,good,-9.821496571883415
1775683208978,realistic,-9.829348272950175
1775683208978,bad,-9.848977525617075
1775683208978,ideal,-10.55776523527089
1775683208978,good,-10.563043062323115
1775683208978,realistic,-10.571487585606675
1775683208978,bad,-10.592598893815575
1775683212069,ideal,-10.70126521552809
1775683212069,good,-10.706614778223315
1775683212069,realistic,-10.715174078535675
1775683212069,bad,-10.736572329316575
1775683212069,ideal,-11.01550757993379
1775683212069,good,-11.021014232393265
1775683212069,realistic,-11.029824876328425
1775683212069,bad,-11.051851486166325
1775683212069,ideal,-11.05582242254004
1775683212069,good,-11.06134922839014
1775683212069,realistic,-11.0701921177503
1775683212069,bad,-11.0922993411507
1775683212069,ideal,-12.26738050420374
1775683212069,good,-12.27351296796309
1775683212069,realistic,-12.28332490997805
1775683212069,bad,-12.30785476501545
1775683212069,ideal,-12.61593648165978
1775683212069,good,-12.62224318855923
1775683212069,realistic,-12.63233391959835
1775683212069,bad,-12.65756074719615
1775683212069,ideal,-14.86733305963752
1775683212069,good,-14.87476523973132
1775683212069,realistic,-14.8866567278814
1775683212069,bad,-14.9163854482566
1775685683843,ideal,0.33354291483250054952757329
1775685683843,good,-9.686274025502016296828392475
1775685683843,realistic,-25.71798113003724325099793602
1775685683843,bad,-65.79724889137531063642179629
1775685707848,ideal,19.68013351803805999999999943
1775685707848,good,-3.082732523116790000000002265
1775685707848,realistic,-39.50331818896455000000000116
1775685707848,bad,-130.5547823535839500000000016
1775687383601,ideal,18.68978646803401999999999943
1775687383601,good,-4.073574647630930000000002265
1775687383601,realistic,-40.49495243269485000000000116
1775687383601,bad,-131.5483968953546500000000016
1775687383601,ideal,17.65638085063849999999999943
1775687383601,good,-5.107496864515250000000002265
1775687383601,realistic,-41.52970120876125000000000116
1775687383601,bad,-132.5852120693762500000000016
1775687383601,ideal,15.87629540538862999999999943
1775687383601,good,-6.888472174514795000000002265
1775687383601,realistic,-43.31210030236027500000000116
1775687383601,bad,-134.3711706219739750000000016
1775687383601,ideal,14.89017536256697999999999943
1775687383601,good,-7.875085178765570000000002265
1775687383601,realistic,-44.29950204489765000000000116
1775687383601,bad,-135.3605442102278500000000016
1775687383601,ideal,14.81861636812987999999999943
1775687383601,good,-7.946679945545420000000002265
1775687383601,realistic,-44.37115404742590000000000116
1775687383601,bad,-135.4323393021271000000000016
1775687383601,ideal,14.75108681612011999999999943
1775687383601,good,-8.014243255579580000000002265
1775687383601,realistic,-44.43877137029910000000000116
1775687383601,bad,-135.5000916570979000000000016
1775687383601,ideal,14.45037893256931999999999943
1775687383601,good,-8.315101463007380000000002265
1775687383601,realistic,-44.73987009593010000000000116
1775687383601,bad,-135.8017916782369000000000016
1775687383601,ideal,14.14967104901851999999999943
1775687383601,good,-8.615959670435180000000002265
1775687383601,realistic,-45.04096882156110000000000116
