ts,profile,equity
1775659309200,ideal,-13.309033069359
1775659309200,good,-13.3156862552565
1775659309200,realistic,-13.3263313526925
1775659309200,bad,-13.3529440962825
1775659406413,ideal,-13.976393664789
1775659406413,good,-13.9833804642615
1775659406413,realistic,-13.9945593434175
1775659406413,bad,-14.0225065413075
1775659406413,ideal,-14.129041688289
1775659406413,good,-14.1361047965115
1775659406413,realistic,-14.1474057696675
1775659406413,bad,-14.1756582025575
1775659406413,ideal,-14.395411431585
1775659406413,good,-14.4026076980475
1775659406413,realistic,-14.4141217243875
1775659406413,bad,-14.4429067902375
1775659406413,ideal,-14.580972376353
1775659406413,good,-14.5882614047355
1775659406413,realistic,-14.5999238501475
1775659406413,bad,-14.6290799636775
1775659406413,ideal,-15.091280322534
1775659406413,good,-15.098824453869
1775659406413,realistic,-15.110895064005
1775659406413,bad,-15.141071589345
1775664229127,ideal,69.2453062316300000000000015
1775664229127,good,35.65940553570499999999999504
1775664229127,realistic,-18.07803557777499999999999716
1775664229127,bad,-152.4216383614750000000000029
1775685064201,ideal,66.8051459071520000000000015
1775685064201,good,33.21802537503199999999999504
1775685064201,realistic,-20.52136747635999999999999716
1775685064201,bad,-154.8698496048400000000000029
1775686136504,ideal,66.4294395809120000000000015
1775686136504,good,32.84213123319199999999999504
1775686136504,realistic,-20.89756212315999999999999716
1775686136504,bad,-155.2467955140400000000000029
1775686138847,ideal,66.3373403647520000000000015
1775686138847,good,32.74998597663199999999999504
1775686138847,realistic,-20.98978104435999999999999716
1775686138847,bad,-155.3391985968400000000000029
1775686196568,ideal,65.9569675053920000000000015
1775686196568,good,32.36942296887199999999999504
1775686196568,realistic,-21.37064828955999999999999716
1775686196568,bad,-155.7208264356400000000000029
1775686196568,ideal,65.9306339997440000000000015
1775686196568,good,32.34307629910399999999999504
1775686196568,realistic,-21.39701602191999999999999716
1775686196568,bad,-155.7472468244800000000000029
1775686196632,ideal,65.7857997186800000000000015
1775686196632,good,32.19816961537999999999999504
1775686196632,realistic,-21.54203854989999999999999716
1775686196632,bad,-155.8925589631000000000000029
1775686196632,ideal,65.7375216249920000000000015
1775686196632,good,32.14986738747199999999999504
1775686196632,realistic,-21.59037939255999999999999716
1775686196632,bad,-155.9409963426400000000000029
1775686196727,ideal,65.6760767784800000000000015
1775686196727,good,32.08839182467999999999999504
1775686196727,realistic,-21.65190410139999999999999716
1775686196727,bad,-156.0026439166000000000000029
1775686196830,ideal,60.9887127731360000000000015
1775686196830,good,27.39868460597599999999999504
1775686196830,realistic,-26.34536046147999999999999716
1775686196830,bad,-160.7054731301200000000000029
1775686196830,ideal,60.8833787505440000000000015
1775686196830,good,27.29329792690399999999999504
1775686196830,realistic,-26.45083139091999999999999716
1775686196830,bad,-160.8111546854800000000000029
1775686196887,ideal,60.5776174905200000000000015
1775686196887,good,26.98738381681999999999999504
1775686196887,realistic,-26.75699006109999999999999716
1775686196887,bad,-161.1179247559000000000000029
1775686196887,ideal,60.5147096714720000000000015
1775686196887,good,26.92444455015199999999999504
1775686196887,realistic,-26.81997964395999999999999716
1775686196887,bad,-161.1810401292400000000000029
1775686197161,ideal,60.4532648249600000000000015
1775686197161,good,26.86296898735999999999999504
1775686197161,realistic,-26.88150435279999999999999716
1775686197161,bad,-161.2426877032000000000000029
1775686197161,ideal,60.2235781368080000000000015
1775686197161,good,26.63316747882799999999999504
1775686197161,realistic,-27.11148957393999999999999716
1775686197161,bad,-161.4731322058600000000000029
1775686197161,ideal,60.1562814001520000000000015
1775686197161,good,26.56583710053199999999999504
1775686197161,realistic,-27.17887377885999999999999716
1775686197161,bad,-161.5406509773400000000000029
1775686197315,ideal,60.0860587184240000000000015
1775686197315,good,26.49557931448399999999999504
1775686197315,realistic,-27.24918773181999999999999716
1775686197315,bad,-161.6111053475800000000000029
1775686216510,ideal,59.8856314809920000000000015
1775686216510,good,26.29505188347199999999999504
