ts,profile,equity
1775689232638,ideal,-31.95639
1775689232638,good,-31.972365
1775689232638,realistic,-31.997925
1775689232638,bad,-32.061825
1775697805003,ideal,-34.3986863616
1775697805003,good,-34.4158822656
1775697805003,realistic,-34.443395712
1775697805003,bad,-34.512179328
1775697805003,ideal,-37.777493988
1775697805003,good,-37.796378958
1775697805003,realistic,-37.82659491
1775697805003,bad,-37.90213479
1775697805003,ideal,-43.118622
1775697805003,good,-43.140177
1775697805003,realistic,-43.174665
1775697805003,bad,-43.260885
1775723205116,ideal,-50.770152
1775723205116,good,-50.795532
1775723205116,realistic,-50.83614
1775723205116,bad,-50.93766
1775726257406,ideal,-50.7138137237024
1775726257406,good,-50.7512943129584
1775726257406,realistic,-50.811263255768
1775726257406,bad,-50.961185612792
1775726257406,ideal,-50.6571356683742
1775726257406,good,-50.7067170168097
1775726257406,realistic,-50.7860471743065
1775726257406,bad,-50.9843725680485
1775726257406,ideal,-50.5997780549848
1775726257406,good,-50.6614605024468
1775726257406,realistic,-50.760152418386
1775726257406,bad,-51.006882208234
1775726257406,ideal,-50.5491683961118
1775726257406,good,-50.6215282838913
1775726257406,realistic,-50.7373041043385
1775726257406,bad,-51.0267436554565
1775726257406,ideal,-50.4919806722377
1775726257406,good,-50.57644157408195
1775726257406,realistic,-50.71157901703275
1775726257406,bad,-51.04942262440975
1775726257406,ideal,113.4173642953503
1775726257406,good,78.44261066247605
1775726257406,realistic,22.48300484987725
1775726257406,bad,-117.41600968161975
1775726257406,ideal,113.5164849779073
1775726257406,good,78.52037751392555
1775726257406,realistic,22.52660557155475
1775726257406,bad,-117.45782428437225
1775726257406,ideal,118.2309664767538
1775726257406,good,82.2489545911383
1775726257406,realistic,24.6777355741535
1775726257406,bad,-119.2503119683085
1775726257406,ideal,118.2886638691738
1775726257406,good,82.2945507146083
1775726257406,realistic,24.7039696673035
1775726257406,bad,-119.2724829509585
1775726257406,ideal,118.3901829919468
1775726257406,good,82.3747148068138
1775726257406,realistic,24.749965710601
1775726257406,bad,-119.311907029931
1775726257406,ideal,118.4463513787291
1775726257406,good,82.41878268930185
1775726257406,realistic,24.77467278621825
1775726257406,bad,-119.33560197149075
1775726257406,ideal,122.1692423028731
1775726257406,good,85.34445272380585
1775726257406,realistic,26.42478939729825
1775726257406,bad,-120.87436891897075
1775726257406,ideal,122.2695622055381
1775726257406,good,85.42341819563335
1775726257406,realistic,26.46958777978575
1775726257406,bad,-120.91498825983325
1775726257406,ideal,122.3695823031761
1775726257406,good,85.50208401236635
1775726257406,realistic,26.51408674707075
1775726257406,bad,-120.95590641616825
1775726257406,ideal,122.4264302480196
1775726257406,good,85.5468311130686
1775726257406,realistic,26.539472497147
1775726257406,bad,-120.978924042657
1775726257406,ideal,122.4839577509243
1775726257406,good,85.59225743198505
1775726257406,realistic,26.56553692168225
1775726257406,bad,-121.00126435407475
1775726257406,ideal,126.0285943117543
1775726257406,good,88.38237076989005
1775726257406,realistic,28.14841310290725
1775726257406,bad,-122.43648106454975
1775726257406,ideal,126.1295138244733
1775726257406,good,88.46193555190655
1775726257406,realistic,28.19381031579975
1775726257406,bad,-122.47650277446725
1775726257406,ideal,280.9560199785073
1775726257406,good,209.93375751602555
1775726257406,realistic,96.29813757605475
1775726257406,bad,-187.79091227387225
1775726257406,ideal,281.0125281443202
1775726257406,good,209.9781650076207
1775726257406,realistic,96.3231839889015
1775726257406,bad,-187.8142685578965
1775726257406,ideal,281.069545978679
1775726257406,good,210.0230819128765
1775726257406,realistic,96.3487394075925
1775726257406,bad,-187.8371168556175
1775726257406,ideal,281.829793972919
1775726257406,good,210.6238778927165
1775726257406,realistic,96.6944121643925
1775726257406,bad,-188.1292521564175
1775739670900,ideal,275.528533972919
1775739670900,good,204.3194678927165
1775739670900,realistic,90.3849621643925
1775739670900,bad,-194.4513021564175
1775739774415,ideal,275.396540501894
1775739774415,good,204.187540431629
1775739774415,realistic,90.253140319205
1775739774415,bad,-194.582859961855
1775739781872,ideal,271.141911472919
1775739781872,good,199.9350391427165
1775739781872,realistic,86.0040434143925
1775739781872,bad,-198.8234459064175
1775741534747,ideal,260.173519733219
1775741534747,good,188.9611643037665
1775741534747,realistic,75.0213956166425
1775741534747,bad,-209.8280261011675
1775741534747,ideal,258.744749536319
1775741534747,good,187.5316798646165
1775741534747,realistic,73.5907683898925
1775741534747,bad,-211.2615102969175
1775741534873,ideal,258.735801747119
1775741534873,good,187.5227276024165
1775741534873,realistic,73.5818089708925
1775741534873,bad,-211.2704876079175
1775741534873,ideal,239.185521472919
1775741534873,good,167.9626741427165
1775741534873,realistic,54.0061184143925
1775741534873,bad,-230.8852709064175
1775741706444,ideal,239.162836936919
1775741706444,good,167.9399782667165
1775741706444,realistic,53.9834043943925
1775741706444,bad,-230.9080302864175
1775741709606,ideal,236.034891472919
1775741709606,good,164.8104691427165
1775741709606,realistic,50.8513934143925
1775741709606,bad,-234.0462959064175
1775742456183,ideal,-549.360818187081
1775742456183,good,-634.1952646672835
1775742456183,realistic,-769.9303790356075
1775742456183,bad,-1109.2681649564175
