ts,profile,equity
1775659637237,ideal,-0.4956166035
1775659637237,good,-0.49586436225
1775659637237,realistic,-0.49626077625
1775659637237,bad,-0.49725181125
1775660722485,ideal,-0.8151264927
1775660722485,good,-0.81553397445
1775660722485,realistic,-0.81618594525
1775660722485,bad,-0.81781587225
1775661092328,ideal,-0.85244120415
1775661092328,good,-0.852867339525
1775661092328,realistic,-0.853549156125
1775661092328,bad,-0.855253697625
1775661105383,ideal,-0.88977887019
1775661105383,good,-0.890223670665
1775661105383,realistic,-0.890935351425
1775661105383,bad,-0.892714553325
1775661110864,ideal,-0.92710528398
1775661110864,good,-0.92756874393
1775661110864,realistic,-0.92831027985
1775661110864,bad,-0.93016411965
1775661183522,ideal,-0.932337850284
1775661183522,good,-0.932803925994
1775661183522,realistic,-0.93354964713
1775661183522,bad,-0.93541394997
1775661183522,ideal,-0.9592485153408
1775661183522,good,-0.9597280436928
1775661183522,realistic,-0.960495289056
1775661183522,bad,-0.962413402464
1775661183522,ideal,-0.9644805145314
1775661183522,good,-0.9649626583599
1775661183522,realistic,-0.9657340884855
1775661183522,bad,-0.9676626637995
1775662702295,ideal,0.8147319248436
1775662702295,good,0.1864105669526
1775662702295,realistic,-0.818903605673
1775662702295,bad,-3.332189037237
1775662702295,ideal,0.8494959665145
1775662702295,good,0.20908684905075
1775662702295,realistic,-0.81556773889125
1775662702295,bad,-3.37720420874625
1775662702295,ideal,0.8847696767313
1775662702295,good,0.23227254480955
1775662702295,realistic,-0.81172286626525
1775662702295,bad,-3.42171139395225
1775662702295,ideal,0.9193638288869
1775662702295,good,0.25477902235415
1775662702295,realistic,-0.80855666809825
1775662702295,bad,-3.46689589422925
1775662702295,ideal,0.9537880915272
1775662702295,good,0.2771156953452
1775662702295,realistic,-0.805560138546
1775662702295,bad,-3.512249723274
1775662702295,ideal,0.9847620509697
1775662702295,good,0.29742383464395
1775662702295,realistic,-0.80231731147725
1775662702295,bad,-3.55167017678025
1775662702295,ideal,1.0198658716712
1775662702295,good,0.3204397258492
1775662702295,realistic,-0.798642107466
1775662702295,bad,-3.596346690754
1775662702295,ideal,1.0547998028574
1775662702295,good,0.3432858125009
1775662702295,realistic,-0.7951365720695
1775662702295,bad,-3.6411925334955
1775663007849,ideal,1.1982889153374
1775663007849,good,0.4037287061809
1775663007849,realistic,-0.8675676284695
1775663007849,bad,-4.0458084650955
1775663031834,ideal,1.3657624299774
1775663031834,good,0.4881440074209
1775663031834,realistic,-0.9160454686695
1775663031834,bad,-4.4265191588955
1775663128047,ideal,1.0455119928774
1775663128047,good,0.1680537275709
1775663128047,realistic,-1.2358794969195
1775663128047,bad,-4.7457125581455
1775672375079,ideal,1.0133776210374
1775672375079,good,0.1359354261309
1775672375079,realistic,-1.2679720857195
1775672375079,bad,-4.7777408653455
1775672762587,ideal,0.98814443398434
1775672762587,good,0.11071485819519
1775672762587,realistic,-1.29317246306745
1775672762587,bad,-4.80289076622405
1775675126014,ideal,0.82829141098434
1775675126014,good,-0.04905822230481
1775675126014,realistic,-1.45281763556745
1775675126014,bad,-4.96221616872405
1775675233559,ideal,1.49401002758434
1775675233559,good,0.56091943579519
1775675233559,realistic,-0.93202551106745
1775675233559,bad,-4.66438787822405
1775678145960,ideal,2.20346723723434
1775678145960,good,1.22602529457019
1775678145960,realistic,-0.33788181369245
1775678145960,bad,-4.24764958434905
1775681556002,ideal,2.15538535553434
1775681556002,good,1.17796745862019
1775681556002,realistic,-0.38590117644245
1775681556002,bad,-4.29557276409905
1775681565276,ideal,2.10722473958434
1775681565276,good,1.12983092779519
1775681565276,realistic,-0.43399917106745
1775681565276,bad,-4.34357441822405
1775681840810,ideal,2.285477294683401473486626
1775681840810,good,1.2025158085818394603472548
1775681840810,realistic,-0.5302225691806597606757391
1775681840810,bad,-4.86206851358690781323322385
