ts,profile,equity
1775660417023,ideal,-0.0105279336657
1775660417023,good,-0.01053319657995
1775660417023,realistic,-0.01054161724275
1775660417023,bad,-0.01056266889975
1775660438991,ideal,-0.3525407385489
1775660438991,good,-0.35271697367115
1775660438991,realistic,-0.35299894986675
1775660438991,bad,-0.35370389035575
1775665267164,ideal,4.117652583531599999999999947
1775665267164,good,3.331816909860599999999999985
1775665267164,realistic,2.07447983198699999999999998
1775665267164,bad,-1.068862862696999999999999979
1775672836199,ideal,4.066548158690399999999999947
1775672836199,good,3.280686937916399999999999985
1775672836199,realistic,2.02330898467799999999999998
1775672836199,bad,-1.120135898417999999999999979
1775680527397,ideal,2.784458126759199999999999947
1775680527397,good,1.885672686157199999999999985
1775680527397,realistic,0.44761598119399999999999998
1775680527397,bad,-3.147525781213999999999999979
1775706865184,ideal,2.684055677284599999999999947
1775706865184,good,1.785220045496099999999999985
1775706865184,realistic,0.34708303463449999999999998
1775706865184,bad,-3.248259492519499999999999979
1775706888306,ideal,2.575504186327599999999999947
1775706888306,good,1.676614289646599999999999985
1775706888306,realistic,0.23839045495699999999999998
1775706888306,bad,-3.357169131766999999999999979
1775723451823,ideal,2.565521268310599999999999947
1775723451823,good,1.666636364087099999999999985
1775723451823,realistic,0.22842051732949999999999998
1775723451823,bad,-3.367119099564499999999999979
1775726751326,ideal,2.508337790201859999999999947
1775726751326,good,1.609424299956509999999999985
1775726751326,realistic,0.17116271556394999999999998
1775726751326,bad,-3.424491245417449999999999979
1775730261166,ideal,2.449318295513229999999999947
1775730261166,good,1.550375301421304999999999985
1775730261166,realistic,0.11206651087422499999999998
1775730261166,bad,-3.483705465493474999999999979
1775738526427,ideal,3.273041973338309106836138721
1775738526427,good,2.316310733776790565097904474
1775738526427,realistic,0.7855407504783608983167296321
1775738526427,bad,-3.041384207767713268636207467
