ts,profile,equity
1775658489626,ideal,-8.402699124
1775658489626,good,-8.398496934
1775658489626,realistic,-8.39177343
1775658489626,bad,-8.37496467
1775658501144,ideal,-14.76902248152462
1775658501144,good,-14.76163649308617
1775658501144,realistic,-14.74981891158465
1775658501144,bad,-14.72027495783085
1775658501144,ideal,-14.81400484325262
1775658501144,good,-14.80659635913417
1775658501144,realistic,-14.79474278454465
1775658501144,bad,-14.76510884807085
1775658501144,ideal,-15.43975558906842
1775658501144,good,-15.43203416698947
1775658501144,realistic,-15.41967989166315
1775658501144,bad,-15.38879420334735
1775658501144,ideal,-15.50722913166042
1775658501144,good,-15.49947396606147
1775658501144,realistic,-15.48706570110315
1775658501144,bad,-15.45604503870735
1775658501144,ideal,-16.81065229563027
1775658501144,good,-16.802245288080945
1775658501144,realistic,-16.788794076002025
1775658501144,bad,-16.755166045804725
1775658626903,ideal,-24.13665227163645
1775658626903,good,-24.124581531352575
1775658626903,realistic,-24.105268346898375
1775658626903,bad,-24.056985385762875
1775658626903,ideal,-24.20407392160905
1775658626903,good,-24.191969463756675
1775658626903,realistic,-24.172602331192875
1775658626903,bad,-24.124184499783375
1775658626903,ideal,-25.05535394874561
1775658626903,good,-25.042823765734635
1775658626903,realistic,-25.022775472917075
1775658626903,bad,-24.972654740873175
1775658626903,ideal,-25.20736426120149
1775658626903,good,-25.194758057830215
1775658626903,realistic,-25.174588132436175
1775658626903,bad,-25.124163318951075
1775658629181,ideal,-25.52477432199039
1775658629181,good,-25.512009381841365
1775658629181,realistic,-25.491585477602925
1775658629181,bad,-25.440525717006825
1775658629181,ideal,-25.59223795306509
1775658629181,good,-25.579439274352815
1775658629181,realistic,-25.558961388413175
1775658629181,bad,-25.507766673564075
1775658629181,ideal,-33.6019023691812
1775658629181,good,-33.5850980571342
1775658629181,realistic,-33.558211157859
1775658629181,bad,-33.490993909671
1775658796901,ideal,-33.6066511692312
1775658796901,good,-33.5898444823092
1775658796901,realistic,-33.562953783234
1775658796901,bad,-33.495727035546
1775658796901,ideal,-33.6151990093212
1775658796901,good,-33.5983880476242
1775658796901,realistic,-33.571490508909
1775658796901,bad,-33.504246662121
1775658796901,ideal,-33.8054389537212
1775658796901,good,-33.7885328530242
1775658796901,realistic,-33.761483091909
1775658796901,bad,-33.693858689121
1775658796901,ideal,-34.2919925035452
1775658796901,good,-34.2748430774082
1775658796901,realistic,-34.247403995589
1775658796901,bad,-34.178806291041
1775658796901,ideal,-34.3153035104112
1775658796901,good,-34.2981424264392
1775658796901,realistic,-34.270684692084
1775658796901,bad,-34.202040356196
1775658796901,ideal,-35.8063755263532
1775658796901,good,-35.7884687572362
1775658796901,realistic,-35.759817926649
1775658796901,bad,-35.688190850181
1775658796901,ideal,-35.8296666921882
1775658796901,good,-35.8117482751587
1775658796901,realistic,-35.7830788079115
1775658796901,bad,-35.7114051397935
1775658796901,ideal,-36.1485342409212
1775658796901,good,-36.1304563582242
1775658796901,realistic,-36.101531745909
1775658796901,bad,-36.029220215121
1775658796901,ideal,-37.1361839164722
1775658796901,good,-37.1176121101527
1775658796901,realistic,-37.0878972200415
1775658796901,bad,-37.0136099947635
1775658796901,ideal,-38.9355834845682
1775658796901,good,-38.9161117984887
1775658796901,realistic,-38.8849571007615
1775658796901,bad,-38.8070703564435
1775658796901,ideal,-41.3779151955132
1775658796901,good,-41.3572220992962
1775658796901,realistic,-41.324113145349
1775658796901,bad,-41.241340760481
1775658796901,ideal,-41.3945438691132
1775658796901,good,-41.3738424568962
1775658796901,realistic,-41.340720197349
1775658796901,bad,-41.257914548481
