ts,profile,equity
1775674892886,ideal,-0.540047507904
1775674892886,good,-0.540317477664
1775674892886,realistic,-0.54074942928
1775674892886,bad,-0.54182930832
1775675832641,ideal,-0.8099187058674
1775675832641,good,-0.8100537130359
1775675832641,realistic,-0.8102697245055
1775675832641,bad,-0.8108097531795
1775675845946,ideal,-0.8356968392094
1775675845946,good,-0.8358189547329
1775675845946,realistic,-0.8360143395705
1775675845946,bad,-0.8365028016645
1775675845946,ideal,-1.0569921992838
1775675845946,good,-1.0570036449933
1775675845946,realistic,-1.0570219581285
1775675845946,bad,-1.0570677409665
1775675845946,ideal,-1.102203079299
1775675845946,good,-1.1021919150465
1775675845946,realistic,-1.1021740522425
1775675845946,bad,-1.1021293952325
1775675845946,ideal,-1.1472156659808
1775675845946,good,-1.1471819909328
1775675845946,realistic,-1.147128110856
1775675845946,bad,-1.146993410664
1775675863014,ideal,-1.3592389028508
1775675863014,good,-1.3590991949778
1775675863014,realistic,-1.358875662381
1775675863014,bad,-1.358316830889
1775675863014,ideal,-1.5511757278068
1775675863014,good,-1.5509400323238
1775675863014,realistic,-1.550562919551
1775675863014,bad,-1.549620137619
1775685016477,ideal,6.1555014014889
1775685016477,good,4.95177736646115
1775685016477,realistic,3.02581891041675
1775685016477,bad,-1.78907722969425
1775691605615,ideal,11.7819393549735
1775691605615,good,9.83147914615725
1775691605615,realistic,6.71074281205125
1775691605615,bad,-1.09109802321375
1775696688176,ideal,10.1493054386075
1775696688176,good,7.30034001387625
1775696688176,realistic,2.74199533430625
1775696688176,bad,-8.65386636461875
1775696693787,ideal,1.4618200700675
1775696693787,good,-1.99120202601375
1775696693787,realistic,-7.51603737974375
1775696693787,bad,-21.32812576406875
1775728635094,ideal,0.9221221432451
1775728635094,good,-2.53063004989215
1775728635094,realistic,-8.05503355891175
1775728635094,bad,-21.86604233146075
1775728647615,ideal,0.5845574956799
1775728647615,good,-2.86802588137035
1775728647615,realistic,-8.39215928465075
1775728647615,bad,-22.20249279285175
1775728660194,ideal,0.3566150932799
1775728660194,good,-3.09585428977035
1775728660194,realistic,-8.61980530265075
1775728660194,bad,-22.42968283485175
1775728660194,ideal,0.1773004033919
1775728660194,good,-3.27507930437835
1775728660194,realistic,-8.79888683681075
1775728660194,bad,-22.60840566789175
1775728660194,ideal,0.1651434752639
1775728660194,good,-3.28723015282635
1775728660194,realistic,-8.81102795777075
1775728660194,bad,-22.62052247013175
1775728660194,ideal,-0.0658381591681
1775728660194,good,-3.51809627333835
1775728660194,realistic,-9.04170925601075
1775728660194,bad,-22.85074171269175
1775728660194,ideal,-0.0901520154241
1775728660194,good,-3.54239797023435
1775728660194,realistic,-9.06599149793075
1775728660194,bad,-22.87497531717175
1775735133118,ideal,4.8340882920091
1775735133118,good,0.18497519078185
1775735133118,realistic,-7.25360577118175
1775735133118,bad,-25.85005817609075
1775735138636,ideal,8.6806944884102
1775735138636,good,3.2833606144357
1775735138636,realistic,-5.3523735839235
1775735138636,bad,-26.9417090798215
1775735151183,ideal,6.1618450876262
1775735151183,good,-0.7361024883083
1775735151183,realistic,-11.7728186098035
1775735151183,bad,-39.3646089135415
1775741856513,ideal,6.1496615248262
1775741856513,good,-0.7482799581083
1775741856513,realistic,-11.7849863308035
1775741856513,bad,-39.3767522625415
1775741856513,ideal,6.1374781419902
1775741856513,good,-0.7604572480343
1775741856513,realistic,-11.7971538720735
1775741856513,bad,-39.3888954321715
1775741869615,ideal,6.00244247865788
1775741869615,good,-0.89556041569742
1775741869615,realistic,-11.9323650466659
1775741869615,bad,-39.5243766240871
1775741887038,ideal,5.86745992954628
1775741887038,good,-1.03061044258802
1775741887038,realistic,-12.0675230380029
1775741887038,bad,-39.6598045265401
