ts,profile,equity
1775671440205,ideal,-0.016600959144
1775671440205,good,-0.016592657004
1775671440205,realistic,-0.01657937358
1775671440205,bad,-0.01654616502
1775671440205,ideal,-0.181855961532
1775671440205,good,-0.181765015362
1775671440205,realistic,-0.18161950149
1775671440205,bad,-0.18125571681
1775672345023,ideal,1.2175980751838
1775672345023,good,0.8151026656433
1775672345023,realistic,0.1711100103785
1775672345023,bad,-1.4388716277835
1775672359988,ideal,1.2220385376733
1775672359988,good,0.81870691560655
1775672359988,realistic,0.17337632029975
1775672359988,bad,-1.43995016796725
1775687618317,ideal,1.0765937744449
1775687618317,good,0.67333488930715
1775687618317,realistic,0.02812067308675
1775687618317,bad,-1.58491486746425
1775694613280,ideal,0.98504946884482
1775694613280,good,0.58174482070687
1775694613280,realistic,-0.06354261631385
1775694613280,bad,-1.67676120886565
1775695824611,ideal,3.01357774827022
1775695824611,good,2.28878848119577
1775695824611,realistic,1.12912565387665
1775695824611,bad,-1.77003141442115
1775695848459,ideal,3.01834592416812
1775695848459,good,2.29284712308842
1775695848459,realistic,1.1320490413609
1775695848459,bad,-1.7699461629579
1775697572164,ideal,4.950289902351
1775697572164,good,4.0204883327285
1775697572164,realistic,2.5328058213325
1775697572164,bad,-1.1864004571575
1775697581928,ideal,4.9511823783045
1775697581928,good,4.02128516731575
1775697581928,realistic,2.53344962973375
1775697581928,bad,-1.18613921422125
1775732144497,ideal,4.8250764160422
1775732144497,good,3.8952422706477
1775732144497,realistic,2.4075076380165
1775732144497,bad,-1.3118289435615
1775741538231,ideal,5.2715744809706
1775741538231,good,4.2292988928971
1775741538231,realistic,2.5616579519795
1775741538231,bad,-1.6074444003145
1775741561786,ideal,5.8940847167892
1775741561786,good,4.6845494857622
1775741561786,realistic,2.749293116119
1775741561786,bad,-2.088847807989
1775741965709,ideal,5.7585853970358
1775741965709,good,4.4909174491253
1775741965709,realistic,2.4626487324685
1775741965709,bad,-2.6080230591735
1775741965709,ideal,5.4842818960716
1775741965709,good,4.0989306432506
1775741965709,realistic,1.882368638737
1775741965709,bad,-3.659036372547
1775742883356,ideal,5.4373501462992
1775742883356,good,4.0520223640472
1775742883356,realistic,1.835497912444
1775742883356,bad,-3.705813216564
